file,param,value,succ_rate_or_frac0,exec_per_sec,succ_per_sec,num_times,ci_low,ci_high
20240916-010237_GenericQDeviceConfig_init_time_10.csv,Unnamed: 0,71.0,0.7,12.3192,8.623439999999999,10,0.39677321997956516,0.892210712513788
20240916-010237_GenericQDeviceConfig_init_time_10.csv,Unnamed: 0,72.0,0.8,12.3192,9.85536,10,0.49015684672072335,0.9433190520193067
20240916-010237_GenericQDeviceConfig_init_time_10.csv,Unnamed: 0,73.0,0.9,12.3192,11.08728,10,0.5958436145024278,0.9821242504842788
20240916-010237_GenericQDeviceConfig_init_time_10.csv,Unnamed: 0,74.0,0.6,12.3192,7.391519999999999,10,0.3126695474501864,0.8318224187964902
20240916-010237_GenericQDeviceConfig_init_time_10.csv,Unnamed: 0,75.0,0.8,12.3192,9.85536,10,0.49015684672072335,0.9433190520193067
20240916-010237_GenericQDeviceConfig_init_time_10.csv,Unnamed: 0,76.0,0.4,12.3192,4.92768,10,0.16817758120350967,0.6873304525498135
20240916-010237_GenericQDeviceConfig_init_time_10.csv,Unnamed: 0,77.0,0.4,12.3192,4.92768,10,0.16817758120350967,0.6873304525498135
20240916-010237_GenericQDeviceConfig_init_time_10.csv,Unnamed: 0,78.0,0.8,12.3192,9.85536,10,0.49015684672072335,0.9433190520193067
20240916-010237_GenericQDeviceConfig_init_time_10.csv,Unnamed: 0,79.0,0.8,12.3192,9.85536,10,0.49015684672072335,0.9433190520193067
20240916-010237_GenericQDeviceConfig_init_time_10.csv,Unnamed: 0,80.0,0.8,12.3192,9.85536,10,0.49015684672072335,0.9433190520193067
20240916-010237_GenericQDeviceConfig_init_time_10.csv,Unnamed: 0,81.0,0.7,12.3192,8.623439999999999,10,0.39677321997956516,0.892210712513788
20240916-010237_GenericQDeviceConfig_init_time_10.csv,Unnamed: 0,82.0,0.7,12.3192,8.623439999999999,10,0.39677321997956516,0.892210712513788
20240916-010237_GenericQDeviceConfig_init_time_10.csv,Unnamed: 0,83.0,0.7,12.3192,8.623439999999999,10,0.39677321997956516,0.892210712513788
20240916-010237_GenericQDeviceConfig_init_time_10.csv,Unnamed: 0,84.0,0.7,12.3192,8.623439999999999,10,0.39677321997956516,0.892210712513788
20240916-010237_GenericQDeviceConfig_init_time_10.csv,Unnamed: 0,85.0,0.5,12.3192,6.159599999999999,10,0.23658959361548731,0.7634104063845126
20240916-010237_GenericQDeviceConfig_init_time_10.csv,Unnamed: 0,86.0,0.6,12.3192,7.391519999999999,10,0.3126695474501864,0.8318224187964902
20240916-010237_GenericQDeviceConfig_init_time_10.csv,Unnamed: 0,87.0,0.9,12.3192,11.08728,10,0.5958436145024278,0.9821242504842788
20240916-010237_GenericQDeviceConfig_init_time_10.csv,Unnamed: 0,88.0,0.7,12.3192,8.623439999999999,10,0.39677321997956516,0.892210712513788
20240916-010237_GenericQDeviceConfig_init_time_10.csv,Unnamed: 0,89.0,0.7,12.3192,8.623439999999999,10,0.39677321997956516,0.892210712513788
20240916-010237_GenericQDeviceConfig_init_time_10.csv,Unnamed: 0,90.0,0.7,12.3192,8.623439999999999,10,0.39677321997956516,0.892210712513788
20240916-010237_GenericQDeviceConfig_init_time_10.csv,Unnamed: 0,91.0,0.7,12.3192,8.623439999999999,10,0.39677321997956516,0.892210712513788
20240916-010237_GenericQDeviceConfig_init_time_10.csv,Unnamed: 0,92.0,0.5,12.3192,6.159599999999999,10,0.23658959361548731,0.7634104063845126
20240916-010237_GenericQDeviceConfig_init_time_10.csv,Unnamed: 0,93.0,0.7,12.3192,8.623439999999999,10,0.39677321997956516,0.892210712513788
20240916-010237_GenericQDeviceConfig_init_time_10.csv,Unnamed: 0,94.0,0.6,12.3192,7.391519999999999,10,0.3126695474501864,0.8318224187964902
20240916-010237_GenericQDeviceConfig_init_time_10.csv,Unnamed: 0,95.0,0.5,12.3192,6.159599999999999,10,0.23658959361548731,0.7634104063845126
20240916-010237_GenericQDeviceConfig_init_time_10.csv,Unnamed: 0,96.0,0.7,12.3192,8.623439999999999,10,0.39677321997956516,0.892210712513788
20240916-010237_GenericQDeviceConfig_init_time_10.csv,Unnamed: 0,97.0,0.5,12.3192,6.159599999999999,10,0.23658959361548731,0.7634104063845126
20240916-010237_GenericQDeviceConfig_init_time_10.csv,Unnamed: 0,98.0,0.7,12.3192,8.623439999999999,10,0.39677321997956516,0.892210712513788
20240916-010237_GenericQDeviceConfig_init_time_10.csv,Unnamed: 0,99.0,0.6,12.3192,7.391519999999999,10,0.3126695474501864,0.8318224187964902
20240916-010237_GenericQDeviceConfig_init_time_10.csv,Unnamed: 0,100.0,0.8,12.3192,9.85536,10,0.49015684672072335,0.9433190520193067
20240916-010237_GenericQDeviceConfig_init_time_10.csv,Unnamed: 0,101.0,0.6,12.3192,7.391519999999999,10,0.3126695474501864,0.8318224187964902
20240916-010237_GenericQDeviceConfig_init_time_10.csv,Unnamed: 0,102.0,0.5,12.3192,6.159599999999999,10,0.23658959361548731,0.7634104063845126
20240916-010237_GenericQDeviceConfig_init_time_10.csv,Unnamed: 0,103.0,0.6,12.3192,7.391519999999999,10,0.3126695474501864,0.8318224187964902
20240916-010237_GenericQDeviceConfig_init_time_10.csv,Unnamed: 0,104.0,0.5,12.3192,6.159599999999999,10,0.23658959361548731,0.7634104063845126
20240916-010237_GenericQDeviceConfig_init_time_10.csv,Unnamed: 0,105.0,0.9,12.3192,11.08728,10,0.5958436145024278,0.9821242504842788
20240916-010237_GenericQDeviceConfig_init_time_10.csv,Unnamed: 0,106.0,0.8,12.3192,9.85536,10,0.49015684672072335,0.9433190520193067
20240916-010237_GenericQDeviceConfig_init_time_10.csv,Unnamed: 0,107.0,0.4,12.3192,4.92768,10,0.16817758120350967,0.6873304525498135
20240916-010237_GenericQDeviceConfig_init_time_10.csv,Unnamed: 0,108.0,0.3,12.3192,3.69576,10,0.10778928748621183,0.6032267800204347
20240916-010237_GenericQDeviceConfig_init_time_10.csv,Unnamed: 0,109.0,0.8,12.3192,9.85536,10,0.49015684672072335,0.9433190520193067
20240916-010237_GenericQDeviceConfig_init_time_10.csv,Unnamed: 0,110.0,0.7,12.3192,8.623439999999999,10,0.39677321997956516,0.892210712513788
20240916-010237_GenericQDeviceConfig_init_time_10.csv,Unnamed: 0,111.0,0.4,12.3192,4.92768,10,0.16817758120350967,0.6873304525498135
20240916-010237_GenericQDeviceConfig_init_time_10.csv,Unnamed: 0,112.0,0.7,12.3192,8.623439999999999,10,0.39677321997956516,0.892210712513788
20240916-010237_GenericQDeviceConfig_init_time_10.csv,Unnamed: 0,113.0,0.7,12.3192,8.623439999999999,10,0.39677321997956516,0.892210712513788
20240916-010237_GenericQDeviceConfig_init_time_10.csv,Unnamed: 0,114.0,0.4,12.3192,4.92768,10,0.16817758120350967,0.6873304525498135
20240916-010237_GenericQDeviceConfig_init_time_10.csv,Unnamed: 0,115.0,0.5,12.3192,6.159599999999999,10,0.23658959361548731,0.7634104063845126
20240916-010237_GenericQDeviceConfig_init_time_10.csv,Unnamed: 0,116.0,0.3,12.3192,3.69576,10,0.10778928748621183,0.6032267800204347
20240916-010237_GenericQDeviceConfig_init_time_10.csv,Unnamed: 0,117.0,0.5,12.3192,6.159599999999999,10,0.23658959361548731,0.7634104063845126
20240916-010237_GenericQDeviceConfig_init_time_10.csv,Unnamed: 0,118.0,0.5,12.3192,6.159599999999999,10,0.23658959361548731,0.7634104063845126
20240916-010237_GenericQDeviceConfig_init_time_10.csv,Unnamed: 0,119.0,0.8,12.3192,9.85536,10,0.49015684672072335,0.9433190520193067
20240916-010237_GenericQDeviceConfig_init_time_10.csv,Unnamed: 0,120.0,0.8,12.3192,9.85536,10,0.49015684672072335,0.9433190520193067
20240916-010237_GenericQDeviceConfig_init_time_10.csv,Unnamed: 0,121.0,0.7,12.3192,8.623439999999999,10,0.39677321997956516,0.892210712513788
20240916-010237_GenericQDeviceConfig_init_time_10.csv,Unnamed: 0,122.0,0.4,12.3192,4.92768,10,0.16817758120350967,0.6873304525498135
20240916-010237_GenericQDeviceConfig_init_time_10.csv,Unnamed: 0,123.0,0.8,12.3192,9.85536,10,0.49015684672072335,0.9433190520193067
20240916-010237_GenericQDeviceConfig_init_time_10.csv,Unnamed: 0,124.0,0.7,12.3192,8.623439999999999,10,0.39677321997956516,0.892210712513788
20240916-010237_GenericQDeviceConfig_init_time_10.csv,Unnamed: 0,125.0,0.8,12.3192,9.85536,10,0.49015684672072335,0.9433190520193067
20240916-010237_GenericQDeviceConfig_init_time_10.csv,Unnamed: 0,126.0,0.4,12.3192,4.92768,10,0.16817758120350967,0.6873304525498135
20240916-010237_GenericQDeviceConfig_init_time_10.csv,Unnamed: 0,127.0,0.8,12.3192,9.85536,10,0.49015684672072335,0.9433190520193067
20240916-010237_GenericQDeviceConfig_init_time_10.csv,Unnamed: 0,128.0,0.3,12.3192,3.69576,10,0.10778928748621183,0.6032267800204347
20240916-010237_GenericQDeviceConfig_init_time_10.csv,Unnamed: 0,129.0,0.6,12.3192,7.391519999999999,10,0.3126695474501864,0.8318224187964902
20240916-010237_GenericQDeviceConfig_init_time_10.csv,Unnamed: 0,130.0,0.9,12.3192,11.08728,10,0.5958436145024278,0.9821242504842788
20240916-010237_GenericQDeviceConfig_init_time_10.csv,Unnamed: 0,131.0,0.6,12.3192,7.391519999999999,10,0.3126695474501864,0.8318224187964902
20240916-010237_GenericQDeviceConfig_init_time_10.csv,Unnamed: 0,132.0,0.5,12.3192,6.159599999999999,10,0.23658959361548731,0.7634104063845126
20240916-010237_GenericQDeviceConfig_init_time_10.csv,Unnamed: 0,133.0,0.6,12.3192,7.391519999999999,10,0.3126695474501864,0.8318224187964902
20240916-010237_GenericQDeviceConfig_init_time_10.csv,Unnamed: 0,134.0,0.5,12.3192,6.159599999999999,10,0.23658959361548731,0.7634104063845126
20240916-010237_GenericQDeviceConfig_init_time_10.csv,Unnamed: 0,135.0,0.4,12.3192,4.92768,10,0.16817758120350967,0.6873304525498135
20240916-010237_GenericQDeviceConfig_init_time_10.csv,Unnamed: 0,136.0,0.5,12.3192,6.159599999999999,10,0.23658959361548731,0.7634104063845126
20240916-010237_GenericQDeviceConfig_init_time_10.csv,Unnamed: 0,137.0,0.6,12.3192,7.391519999999999,10,0.3126695474501864,0.8318224187964902
20240916-010237_GenericQDeviceConfig_init_time_10.csv,Unnamed: 0,138.0,0.6,12.3192,7.391519999999999,10,0.3126695474501864,0.8318224187964902
20240916-010237_GenericQDeviceConfig_init_time_10.csv,Unnamed: 0,139.0,0.6,12.3192,7.391519999999999,10,0.3126695474501864,0.8318224187964902
20240916-010237_GenericQDeviceConfig_init_time_10.csv,Unnamed: 0,140.0,0.6,12.3192,7.391519999999999,10,0.3126695474501864,0.8318224187964902
20240916-010237_GenericQDeviceConfig_init_time_10.csv,Unnamed: 0,141.0,0.8,12.3192,9.85536,10,0.49015684672072335,0.9433190520193067
20240916-010237_GenericQDeviceConfig_init_time_10.csv,Unnamed: 0,142.0,0.5,12.3192,6.159599999999999,10,0.23658959361548731,0.7634104063845126
20240916-010237_GenericQDeviceConfig_init_time_10.csv,Unnamed: 0,143.0,0.6,12.3192,7.391519999999999,10,0.3126695474501864,0.8318224187964902
20240916-010237_GenericQDeviceConfig_init_time_10.csv,Unnamed: 0,144.0,0.7,12.3192,8.623439999999999,10,0.39677321997956516,0.892210712513788
20240916-010237_GenericQDeviceConfig_init_time_10.csv,Unnamed: 0,145.0,0.8,12.3192,9.85536,10,0.49015684672072335,0.9433190520193067
20240916-010237_GenericQDeviceConfig_init_time_10.csv,Unnamed: 0,146.0,0.6,12.3192,7.391519999999999,10,0.3126695474501864,0.8318224187964902
20240916-010237_GenericQDeviceConfig_init_time_10.csv,Unnamed: 0,147.0,0.6,12.3192,7.391519999999999,10,0.3126695474501864,0.8318224187964902
20240916-010237_GenericQDeviceConfig_init_time_10.csv,Unnamed: 0,148.0,0.5,12.3192,6.159599999999999,10,0.23658959361548731,0.7634104063845126
20240916-010237_GenericQDeviceConfig_init_time_10.csv,Unnamed: 0,149.0,0.7,12.3192,8.623439999999999,10,0.39677321997956516,0.892210712513788
20240916-010237_GenericQDeviceConfig_init_time_10.csv,Unnamed: 0,150.0,0.5,12.3192,6.159599999999999,10,0.23658959361548731,0.7634104063845126
20240916-010237_GenericQDeviceConfig_init_time_10.csv,Unnamed: 0,151.0,0.8,12.3192,9.85536,10,0.49015684672072335,0.9433190520193067
20240916-010237_GenericQDeviceConfig_init_time_10.csv,Unnamed: 0,152.0,0.5,12.3192,6.159599999999999,10,0.23658959361548731,0.7634104063845126
20240916-010237_GenericQDeviceConfig_init_time_10.csv,Unnamed: 0,153.0,0.9,12.3192,11.08728,10,0.5958436145024278,0.9821242504842788
20240916-010237_GenericQDeviceConfig_init_time_10.csv,Unnamed: 0,154.0,0.6,12.3192,7.391519999999999,10,0.3126695474501864,0.8318224187964902
20240916-010237_GenericQDeviceConfig_init_time_10.csv,Unnamed: 0,155.0,0.6,12.3192,7.391519999999999,10,0.3126695474501864,0.8318224187964902
20240916-010237_GenericQDeviceConfig_init_time_10.csv,Unnamed: 0,156.0,0.6,12.3192,7.391519999999999,10,0.3126695474501864,0.8318224187964902
20240916-010237_GenericQDeviceConfig_init_time_10.csv,Unnamed: 0,157.0,0.8,12.3192,9.85536,10,0.49015684672072335,0.9433190520193067
20240916-010237_GenericQDeviceConfig_init_time_10.csv,Unnamed: 0,158.0,0.9,12.3192,11.08728,10,0.5958436145024278,0.9821242504842788
20240916-010237_GenericQDeviceConfig_init_time_10.csv,Unnamed: 0,159.0,0.7,12.3192,8.623439999999999,10,0.39677321997956516,0.892210712513788
20240916-011631_GenericQDeviceConfig_single_qubit_gate_depolar_prob_10.csv,Unnamed: 0,0.0,0.8,12.3192,9.85536,10,0.49015684672072335,0.9433190520193067
20240916-011631_GenericQDeviceConfig_single_qubit_gate_depolar_prob_10.csv,Unnamed: 0,1.0,0.8,12.3192,9.85536,10,0.49015684672072335,0.9433190520193067
20240916-011631_GenericQDeviceConfig_single_qubit_gate_depolar_prob_10.csv,Unnamed: 0,2.0,0.8,12.3192,9.85536,10,0.49015684672072335,0.9433190520193067
20240916-011631_GenericQDeviceConfig_single_qubit_gate_depolar_prob_10.csv,Unnamed: 0,3.0,0.8,12.3192,9.85536,10,0.49015684672072335,0.9433190520193067
20240916-011631_GenericQDeviceConfig_single_qubit_gate_depolar_prob_10.csv,Unnamed: 0,4.0,0.5,12.3192,6.159599999999999,10,0.23658959361548731,0.7634104063845126
20240916-011631_GenericQDeviceConfig_single_qubit_gate_depolar_prob_10.csv,Unnamed: 0,5.0,0.7,12.3192,8.623439999999999,10,0.39677321997956516,0.892210712513788
20240916-011631_GenericQDeviceConfig_single_qubit_gate_depolar_prob_10.csv,Unnamed: 0,6.0,0.7,12.3192,8.623439999999999,10,0.39677321997956516,0.892210712513788
20240916-011631_GenericQDeviceConfig_single_qubit_gate_depolar_prob_10.csv,Unnamed: 0,7.0,0.8,12.3192,9.85536,10,0.49015684672072335,0.9433190520193067
20240916-011631_GenericQDeviceConfig_single_qubit_gate_depolar_prob_10.csv,Unnamed: 0,8.0,0.6,12.3192,7.391519999999999,10,0.3126695474501864,0.8318224187964902
20240916-011631_GenericQDeviceConfig_single_qubit_gate_depolar_prob_10.csv,Unnamed: 0,9.0,0.6,12.3192,7.391519999999999,10,0.3126695474501864,0.8318224187964902
20240916-011631_GenericQDeviceConfig_single_qubit_gate_depolar_prob_10.csv,Unnamed: 0,10.0,0.9,12.3192,11.08728,10,0.5958436145024278,0.9821242504842788
20240916-011631_GenericQDeviceConfig_single_qubit_gate_depolar_prob_10.csv,Unnamed: 0,11.0,0.5,12.3192,6.159599999999999,10,0.23658959361548731,0.7634104063845126
20240916-011631_GenericQDeviceConfig_single_qubit_gate_depolar_prob_10.csv,Unnamed: 0,12.0,0.8,12.3192,9.85536,10,0.49015684672072335,0.9433190520193067
20240916-011631_GenericQDeviceConfig_single_qubit_gate_depolar_prob_10.csv,Unnamed: 0,13.0,0.6,12.3192,7.391519999999999,10,0.3126695474501864,0.8318224187964902
20240916-011631_GenericQDeviceConfig_single_qubit_gate_depolar_prob_10.csv,Unnamed: 0,14.0,0.5,12.3192,6.159599999999999,10,0.23658959361548731,0.7634104063845126
20240916-011631_GenericQDeviceConfig_single_qubit_gate_depolar_prob_10.csv,Unnamed: 0,15.0,0.8,12.3192,9.85536,10,0.49015684672072335,0.9433190520193067
20240916-011631_GenericQDeviceConfig_single_qubit_gate_depolar_prob_10.csv,Unnamed: 0,16.0,0.5,12.3192,6.159599999999999,10,0.23658959361548731,0.7634104063845126
20240916-011631_GenericQDeviceConfig_single_qubit_gate_depolar_prob_10.csv,Unnamed: 0,17.0,0.6,12.3192,7.391519999999999,10,0.3126695474501864,0.8318224187964902
20240916-011631_GenericQDeviceConfig_single_qubit_gate_depolar_prob_10.csv,Unnamed: 0,18.0,0.5,12.3192,6.159599999999999,10,0.23658959361548731,0.7634104063845126
20240916-011631_GenericQDeviceConfig_single_qubit_gate_depolar_prob_10.csv,Unnamed: 0,19.0,0.6,12.3192,7.391519999999999,10,0.3126695474501864,0.8318224187964902
20240916-011631_GenericQDeviceConfig_single_qubit_gate_depolar_prob_10.csv,Unnamed: 0,20.0,0.6,12.3192,7.391519999999999,10,0.3126695474501864,0.8318224187964902
20240916-011631_GenericQDeviceConfig_single_qubit_gate_depolar_prob_10.csv,Unnamed: 0,21.0,0.6,12.3192,7.391519999999999,10,0.3126695474501864,0.8318224187964902
20240916-011631_GenericQDeviceConfig_single_qubit_gate_depolar_prob_10.csv,Unnamed: 0,22.0,0.8,12.3192,9.85536,10,0.49015684672072335,0.9433190520193067
20240916-011631_GenericQDeviceConfig_single_qubit_gate_depolar_prob_10.csv,Unnamed: 0,23.0,0.9,12.3192,11.08728,10,0.5958436145024278,0.9821242504842788
20240916-011631_GenericQDeviceConfig_single_qubit_gate_depolar_prob_10.csv,Unnamed: 0,24.0,0.7,12.3192,8.623439999999999,10,0.39677321997956516,0.892210712513788
20240916-011631_GenericQDeviceConfig_single_qubit_gate_depolar_prob_10.csv,Unnamed: 0,25.0,0.8,12.3192,9.85536,10,0.49015684672072335,0.9433190520193067
20240916-011631_GenericQDeviceConfig_single_qubit_gate_depolar_prob_10.csv,Unnamed: 0,26.0,0.8,12.3192,9.85536,10,0.49015684672072335,0.9433190520193067
20240916-011631_GenericQDeviceConfig_single_qubit_gate_depolar_prob_10.csv,Unnamed: 0,27.0,0.7,12.3192,8.623439999999999,10,0.39677321997956516,0.892210712513788
20240916-011631_GenericQDeviceConfig_single_qubit_gate_depolar_prob_10.csv,Unnamed: 0,28.0,0.8,12.3192,9.85536,10,0.49015684672072335,0.9433190520193067
20240916-011631_GenericQDeviceConfig_single_qubit_gate_depolar_prob_10.csv,Unnamed: 0,29.0,0.8,12.3192,9.85536,10,0.49015684672072335,0.9433190520193067
20240916-011631_GenericQDeviceConfig_single_qubit_gate_depolar_prob_10.csv,Unnamed: 0,30.0,0.9,12.3192,11.08728,10,0.5958436145024278,0.9821242504842788
20240916-011631_GenericQDeviceConfig_single_qubit_gate_depolar_prob_10.csv,Unnamed: 0,31.0,0.5,12.3192,6.159599999999999,10,0.23658959361548731,0.7634104063845126
20240916-011631_GenericQDeviceConfig_single_qubit_gate_depolar_prob_10.csv,Unnamed: 0,32.0,0.6,12.3192,7.391519999999999,10,0.3126695474501864,0.8318224187964902
20240916-011631_GenericQDeviceConfig_single_qubit_gate_depolar_prob_10.csv,Unnamed: 0,33.0,0.5,12.3192,6.159599999999999,10,0.23658959361548731,0.7634104063845126
20240916-011631_GenericQDeviceConfig_single_qubit_gate_depolar_prob_10.csv,Unnamed: 0,34.0,0.6,12.3192,7.391519999999999,10,0.3126695474501864,0.8318224187964902
20240916-011631_GenericQDeviceConfig_single_qubit_gate_depolar_prob_10.csv,Unnamed: 0,35.0,0.8,12.3192,9.85536,10,0.49015684672072335,0.9433190520193067
20240916-011631_GenericQDeviceConfig_single_qubit_gate_depolar_prob_10.csv,Unnamed: 0,36.0,0.7,12.3192,8.623439999999999,10,0.39677321997956516,0.892210712513788
20240916-011631_GenericQDeviceConfig_single_qubit_gate_depolar_prob_10.csv,Unnamed: 0,37.0,0.7,12.3192,8.623439999999999,10,0.39677321997956516,0.892210712513788
20240916-011631_GenericQDeviceConfig_single_qubit_gate_depolar_prob_10.csv,Unnamed: 0,38.0,0.6,12.3192,7.391519999999999,10,0.3126695474501864,0.8318224187964902
20240916-011631_GenericQDeviceConfig_single_qubit_gate_depolar_prob_10.csv,Unnamed: 0,39.0,0.7,12.3192,8.623439999999999,10,0.39677321997956516,0.892210712513788
20240916-011631_GenericQDeviceConfig_single_qubit_gate_depolar_prob_10.csv,Unnamed: 0,40.0,0.7,12.3192,8.623439999999999,10,0.39677321997956516,0.892210712513788
20240916-011631_GenericQDeviceConfig_single_qubit_gate_depolar_prob_10.csv,Unnamed: 0,41.0,0.5,12.3192,6.159599999999999,10,0.23658959361548731,0.7634104063845126
20240916-011631_GenericQDeviceConfig_single_qubit_gate_depolar_prob_10.csv,Unnamed: 0,42.0,0.5,12.3192,6.159599999999999,10,0.23658959361548731,0.7634104063845126
20240916-011631_GenericQDeviceConfig_single_qubit_gate_depolar_prob_10.csv,Unnamed: 0,43.0,0.6,12.3192,7.391519999999999,10,0.3126695474501864,0.8318224187964902
20240916-011631_GenericQDeviceConfig_single_qubit_gate_depolar_prob_10.csv,Unnamed: 0,44.0,0.7,12.3192,8.623439999999999,10,0.39677321997956516,0.892210712513788
20240916-011631_GenericQDeviceConfig_single_qubit_gate_depolar_prob_10.csv,Unnamed: 0,45.0,0.9,12.3192,11.08728,10,0.5958436145024278,0.9821242504842788
20240916-011631_GenericQDeviceConfig_single_qubit_gate_depolar_prob_10.csv,Unnamed: 0,46.0,0.7,12.3192,8.623439999999999,10,0.39677321997956516,0.892210712513788
20240916-011631_GenericQDeviceConfig_single_qubit_gate_depolar_prob_10.csv,Unnamed: 0,47.0,0.6,12.3192,7.391519999999999,10,0.3126695474501864,0.8318224187964902
20240916-011631_GenericQDeviceConfig_single_qubit_gate_depolar_prob_10.csv,Unnamed: 0,48.0,0.8,12.3192,9.85536,10,0.49015684672072335,0.9433190520193067
20240916-011631_GenericQDeviceConfig_single_qubit_gate_depolar_prob_10.csv,Unnamed: 0,49.0,0.8,12.3192,9.85536,10,0.49015684672072335,0.9433190520193067
20240916-011631_GenericQDeviceConfig_single_qubit_gate_depolar_prob_10.csv,Unnamed: 0,50.0,0.6,12.3192,7.391519999999999,10,0.3126695474501864,0.8318224187964902
20240916-011631_GenericQDeviceConfig_single_qubit_gate_depolar_prob_10.csv,Unnamed: 0,51.0,0.8,12.3192,9.85536,10,0.49015684672072335,0.9433190520193067
20240916-011631_GenericQDeviceConfig_single_qubit_gate_depolar_prob_10.csv,Unnamed: 0,52.0,0.7,12.3192,8.623439999999999,10,0.39677321997956516,0.892210712513788
20240916-011631_GenericQDeviceConfig_single_qubit_gate_depolar_prob_10.csv,Unnamed: 0,53.0,0.8,12.3192,9.85536,10,0.49015684672072335,0.9433190520193067
